id,chords
1178,"['Abmaj', 'Dbmaj', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmaj', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmaj', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmaj', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmaj', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Fmin7', 'Cmin', 'Db', 'Abmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7', 'Fmin7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Bbmin7', 'Eb7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Eb', 'Dbmaj', 'Dbmaj', 'Bbmin7', 'Eb7']"
1180,"['Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj', 'Amin', 'Emin7', 'Dmaj', 'Dmaj']"
1181,"['Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Dbmaj', 'Dbmaj', 'Fmin', 'F', 'Fmin7', 'Dbmaj', 'Dbmaj', 'C7', 'C7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Abmaj', 'C7', 'C7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Fmin7', 'Dbmaj', 'Dbmaj', 'Fmin', 'F', 'Fmin7', 'Dbmaj', 'Dbmaj', 'C7', 'C7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Abmaj', 'C7', 'C7', 'Fmaj', 'Fmaj', 'Dmin', 'Dmin', 'Bbmaj', 'Bbmaj', 'Cmaj', 'Cmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Abmaj', 'C7', 'C7', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Abmaj', 'C7', 'C7']"
1182,"['Db', 'Abmaj', 'Db', 'Abmaj', 'Abmaj', 'Dbmin', 'Abmin', 'Eb7', 'Dbmin', 'Abmin', 'Eb7', 'Dbmin', 'Abmin', 'Eb7', 'Dbmin', 'Dbsus4', 'Dbmaj', 'F7', 'Bbmaj', 'F7', 'Bbmaj', 'Eb7', 'Abmaj', 'Adim', 'Gmin', 'Adim', 'Adim', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmin', 'Abmin', 'Eb7', 'Dbmin', 'Abmin', 'Eb7', 'Dbmin', 'Abmin', 'Eb7', 'Dbmin', 'Dbsus4', 'Dbmaj', 'F7', 'Bbmaj', 'F7', 'Bbmaj', 'Eb7', 'Abmaj', 'Adim', 'Gmin', 'Adim', 'Adim', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmin', 'Abmin', 'Dbmin', 'Abmin', 'Dbmin', 'Abmin', 'Dbmin', 'Abmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Fmin', 'Dbmaj', 'Db7', 'F7', 'Bbmaj', 'F7', 'Bbmaj', 'Eb7', 'Abmaj', 'Adim', 'Gmin', 'Adim', 'Adim', 'Gmaj', 'Cmaj', 'F7', 'Bbmaj', 'F7', 'Bbmaj', 'E7', 'Amaj', 'Adim', 'Gmin', 'Adim', 'Adim', 'Eb7', 'Abmaj', 'Abmaj', 'Dbmin', 'Abmaj', 'Dbmin', 'Abmaj']"
1183,"['Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'A7', 'C', 'Emin7', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'B7', 'Emin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'A7', 'C', 'Emin7', 'A', 'A', 'A', 'A', 'A', 'A', 'C#dim', 'C7', 'B7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dmaj7', 'Emin9', 'Dmaj7', 'Cmaj9', 'Dsus4', 'Dmaj', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'A7', 'C', 'Emin7', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Emin7', 'Bmin', 'Cmaj7', 'Emin7', 'Bmin7', 'Amin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'B7', 'Emin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'B7', 'Emin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'B7', 'Emin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'B7', 'Emin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7', 'Dsus4', 'Dmaj', 'Dmaj', 'Fmaj9', 'F#', 'B7', 'Emin7', 'Dsus4', 'Gsus4', 'Gmaj', 'Gmaj', 'Gmaj', 'Emin7']"
1186,"['F', 'F', 'Fmaj', 'Gmin7', 'Fmaj', 'Gmin7', 'Fmaj', 'Gmin7', 'Fmaj', 'Gmin', 'Fmaj', 'Gmin', 'Fmaj', 'Gmin', 'Fmaj', 'Gmin', 'Fmaj', 'Gmin', 'Fmaj', 'Gmin', 'Bbmaj', 'Fmaj', 'Ebmaj', 'Bbmaj', 'Bb', 'Bb7', 'Bb', 'Fmaj', 'Ebmaj', 'Bbmaj', 'Bb', 'Bb7', 'Cmaj', 'Fmaj', 'Gmin7', 'Fmaj', 'Amin7', 'Bbmaj7', 'Bbmaj', 'Dmin7', 'Amin7', 'Bbmaj7', 'Bbmaj', 'Dmin7', 'Amin7', 'Bbmaj7', 'Bbmaj7', 'Fmaj7', 'Gmin', 'Fmaj7', 'Gmin', 'Fmaj7', 'Gmin', 'Fmaj7', 'Gmin', 'Csus4', 'Fmaj7', 'Gmin', 'Bbmaj', 'Fmaj', 'Ebmaj', 'Bbmaj', 'Bb', 'Bb7', 'Bb', 'Fmaj', 'Ebmaj', 'Bbmaj', 'Bb', 'Bb7', 'Cmaj', 'Fmaj', 'Gmin7', 'Fmaj', 'Amin7', 'Bbmaj7', 'Bbmaj', 'Dmin7', 'Amin7', 'Bbmaj7', 'Bbmaj', 'Dmin7', 'Amin7', 'Bbmaj7', 'Bbmaj7', 'D', 'Dmin7', 'D', 'Dmin', 'D', 'Dmin7', 'D', 'Dmin', 'D', 'Dmin7', 'D', 'Gmin', 'Abmin', 'Gb', 'Gbmaj7', 'Abmin7', 'Gbmaj7', 'Abmin7', 'Gbmaj', 'Bbmin7', 'Cbmaj7', 'Cbmaj', 'Ebmin7', 'Bbmin7', 'Cbmaj7', 'Cbmaj', 'Ebmin7', 'Bbmin7', 'Cbmaj7', 'Cbmaj', 'Abmin', 'Gbmaj7', 'Abmin7', 'Gbmaj7', 'Abmin7', 'Gbmaj', 'Bbmin7', 'Cbmaj7']"
1188,"['Gmaj', 'Gsus4', 'Gmaj', 'Dmaj', 'Cmaj', 'Cmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Dmaj', 'Cmaj', 'Cmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Dmaj', 'Cmaj', 'Cmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Dmaj', 'Cmaj', 'Cmaj', 'Gmaj', 'Gsus4', 'Gmaj', 'Dmaj', 'Cmaj', 'Cmaj', 'Amin7', 'Gmaj', 'Cmaj', 'Gmaj', 'Amin7', 'Gmaj', 'Cmaj', 'Dsus4', 'Gmaj', 'Gmaj', 'Cmaj', 'Dsus4', 'Dmaj', 'Gmaj', 'Gmaj', 'Cmaj', 'Dsus4', 'Dmaj', 'Gmaj', 'Gmaj', 'Cmaj', 'A', 'D', 'D', 'Gmaj', 'Dmaj', 'Emin7', 'Dmaj', 'Cmaj9', 'Cmaj9', 'D7', 'Emin7', 'Dmaj', 'Gmaj', 'Dmaj', 'Emin7', 'Dmaj', 'Cmaj', 'Cmaj9', 'Cmaj', 'Gmaj', 'Dmaj', 'Emin7', 'Dmaj', 'Cmaj', 'Cmaj9', 'Cmaj', 'Amin7', 'Gmaj', 'Cmaj', 'Gmaj', 'Amin7', 'Gmaj', 'Cmaj', 'Dsus4', 'Gmaj', 'Gmaj', 'Cmaj', 'Dsus4', 'Gmaj', 'Gmaj', 'Cmaj', 'Dsus4', 'Gmaj', 'Gmaj', 'Cmaj', 'A', 'D', 'D', 'Gmaj', 'Gmaj', 'Cmaj', 'Dsus4', 'Gmaj', 'Gmaj', 'Cmaj', 'Dsus4', 'Gmaj', 'Gmaj', 'Cmaj', 'A', 'D', 'D', 'Ab', 'Abmaj', 'Abmaj', 'Dbmaj', 'Ebsus4', 'Ebmaj', 'Abmaj', 'Abmaj', 'Dbmaj', 'Ebsus4', 'Ebmaj', 'Abmaj', 'Abmaj', 'Dbmaj', 'Bb', 'Eb', 'Eb', 'Eb', 'Eb', 'Abmaj', 'Abmaj', 'Dbmaj', 'Ebsus4', 'Ebmaj', 'Abmaj', 'Abmaj', 'Dbmaj', 'Ebsus4', 'Ebmaj', 'Abmaj', 'Abmaj', 'Dbmaj', 'Bb', 'Eb', 'Eb', 'Abmaj', 'Ebmaj', 'Fmin7', 'Ebmaj', 'Dbmaj', 'Dbmaj9', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Fmin7', 'Ebmaj', 'Dbmaj', 'Dbmaj', 'Dbmaj']"
1190,"['Fmaj', 'Dmin', 'Gmin', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'F7', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'F7', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Fmaj', 'Fmaj', 'Bbmaj', 'Cmaj', 'Bbmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Bbmin', 'Fmaj']"
1192,"['Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7', 'Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Ebsus4', 'Ebmin', 'Ebmin', 'Bbmaj', 'Bdim', 'Bb', 'Bb', 'Bb', 'Bb', 'Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7', 'Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Ebsus4', 'Ebmin', 'Ebmin', 'Bbmaj', 'Bdim', 'Bb', 'Bb', 'Bb', 'Bb', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Gbmaj', 'Abmin7', 'Dbmaj', 'Ebsus4', 'Ebmin', 'Ebmin', 'Bbmaj', 'Bdim', 'Bb', 'Bb', 'Bb', 'Bb', 'Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7', 'Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7', 'Bbmin', 'Bbsus4', 'Gbmaj7', 'Fsus4', 'F7']"
1193,"['Eb7', 'Eb7', 'Db7', 'Db7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Db7', 'Db7', 'Db7', 'Db7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Eb7', 'Eb7', 'Db7', 'Db7', 'Ab7', 'Db7', 'Ab7', 'Eb7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Db7', 'Db7', 'Db7', 'Db7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Eb7', 'Eb7', 'Db7', 'Db7', 'Ab7', 'Db7', 'Ab7', 'Eb7', 'Cmin', 'Fmin', 'Cmin', 'Db7', 'Eb7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Db7', 'Db7', 'Db7', 'Db7', 'Ab7', 'Db7', 'Ab7', 'Ab7', 'Eb7', 'Eb7', 'Db7', 'Db7', 'Ab7', 'Db7', 'Ab7', 'Eb7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Db7', 'Ab7', 'Ab7', 'Eb7', 'Db7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Db7', 'Ab7', 'Ab7', 'Eb7', 'Db7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Ab7', 'Db7', 'Db7', 'Ab7', 'Ab7', 'Eb7', 'Db7', 'Ab7', 'Ab']"
1194,"['Dbmaj', 'Ab7', 'Dbmaj', 'Ab7', 'Dbmaj', 'Ab7', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Db7', 'Gbmaj', 'Gbmaj', 'Gbmaj', 'Dbmaj', 'Dbmaj', 'Ab7', 'Dbmaj', 'Dbmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Dbmaj']"
1197,"['Ebmaj', 'Cmin7', 'B7', 'Bb7', 'Ebmaj', 'Ebmaj7', 'Eb7', 'Abmaj', 'Abmin', 'Db7', 'Ebmaj', 'Ebmaj', 'Cmin7', 'Ebmaj', 'Abmaj', 'Fmin', 'B7', 'Bb7', 'Ebmaj', 'Ebmaj7', 'Eb7', 'Abmaj', 'Abmin', 'Db7', 'Ebmaj', 'Ebmaj', 'Cmin7', 'Ebmaj', 'Fmin7', 'Bb', 'Ebmaj', 'Eb7', 'Abmaj', 'Db7', 'Ebmaj', 'Abmaj', 'Ebmaj', 'Eb7', 'F7', 'F7', 'Fmin7', 'Bb7', 'Ebmaj', 'Ebmaj7', 'Eb7', 'Abmaj', 'Abmin', 'Db7', 'Ebmaj', 'Ebmaj', 'Cmin7', 'Ebmaj', 'Fmin7', 'Bb', 'Ebmaj', 'Ebmaj', 'Ebmaj7', 'Eb7', 'Abmaj', 'Abmin', 'Db7', 'Ebmaj', 'Ebmaj', 'Cmin7', 'Ebmaj', 'Fmin7', 'Bb', 'Ebmaj', 'Abmin', 'Ebmaj', 'Eb7', 'Abmaj', 'Abmin', 'Ebmaj', 'Abmaj', 'Ebmaj', 'Eb7', 'F7', 'F7', 'Fmin7', 'B7', 'Bb7', 'Ebmaj', 'Ebmaj7', 'Eb7', 'Abmaj', 'Abmin', 'Db7', 'Ebmaj', 'Ebmaj', 'Cmin7', 'Ebmaj', 'Abmaj', 'Db7', 'Fmin7', 'Bb', 'Ebmaj', 'Abmin', 'Ebmaj9']"
1200,"['Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Fdim', 'F#min7', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'C#min7', 'Bmaj', 'Gmaj7', 'Emin', 'A', 'Amaj7', 'F#min7', 'C#min7', 'G7', 'F#min7', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'C#min7', 'B7', 'Gmaj7', 'Gmaj7', 'Amaj7', 'F#min7', 'C#min7', 'G7', 'F#min7', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Fdim', 'F#min7', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj', 'Esus4', 'Amaj', 'Dmaj7', 'Esus4', 'Fdim', 'F#min7', 'Amaj', 'Dmaj', 'Esus4', 'Amaj']"
